,labels,lenths,contents
10122,5,8,希望 年 ！ ！ ！ ！ 26g 够用
10123,1,79,年 三星 旗舰 这是 第一个 苹果 手机 说实话 开箱 傻眼 边框 年前 三星 手机 充电 头 坏 一看 5VA 年前 三星 第一代 旗舰 三星 S 充电 保准 上网 一查 充满 两个 半小时 我勒个 回到 古代 数据线 细 硬 破 玩意 最坑 最坑 微信 单独 设置 消息 提示音 真的 猿猴 说实话 想 苹果 系统 真 买 这破 玩意 想 UC 浏览器 保存 网页 导入到 手机 费 大劲 导入 打不开 无语 六千 三真 买 三星 NOTE 真是太 坑 残粉们 买 上当
10124,3,2,电池 耐用
10125,5,38,快如闪电 苹果 入门 机 第一次 买 iPhone8 身边 朋友 先进 安卓 旗舰机 时间 久 卡 听 小伙伴 说 iPhone 系统 不错 买台 iPhone6S 好几年 肯定 库存 机 翻新 机 买 新 买 旧 10 月 号 京东 拍
10126,3,5,手机 真的 缝隙 实体店 精致
10127,5,19,晚上 买 第二天 上午 物流 真的 没得说 几天 评论 感觉 流畅 度 清晰度 高 电池 耗量 回来 剩下 三十多
10128,5,17,宝贝 不错 价格 两年 前 买 一台 手机 64G 花 千多 买 128 千多 苹果 手机 好用
10129,1,2,掉价 厉害
10130,3,40,速度 五星 产品 两星 苹果 品控 京东 运气 买 两台 质量 第一台 摄像头 灰尘 及时发现 退款 拍 第二台 边框 磕碰 无奈 检查 激活 办法 退换 感觉 全新 钱 买 二手 货 无奈 绝望 省 几百块 钱 有钱 官 网吧 保障
10131,2,5,送 指环 扣 坏 差评
10132,5,1,挺
10133,3,37,下单 时 商品 界面显示 返 00 圆豆 一会 显示 返 150 忙 支付 返豆 活动 第二天 询 客服 说 截图 ！ 语 ！ iPhone 功能 越来越 强大 换 手机 不用 备份 扫一扫 旧 iPhone 设置 弄 新手机
10134,2,7,刚刚 到手 拆机 激活 边角 磕破 痕迹
10135,5,10,外观 真 纳闷 hellip hellip 翻鑫 ！ 暂时 没什么 京东
10136,5,7,东西 物流 力 先 几天 追加 评价
10137,1,8,怎么回事 视频 刷 朋友圈 刷 京东 希望 解决
10138,2,12,真 不想 说 618 几天 硬是 100 块钱 说 无理取闹 真的 生气
10139,3,36,京东 购物 几年 时间 京东 头 保价 体验 感觉 超级 垃圾 客服 解决问题 经验 售后 更是 不知所云 保价 扣除 赠品 （ 半年 碎 屏险 元 ） 垃圾 剩下 配货 速度 可以信赖 京东 配送 人员 业内 翘楚
10140,5,2,挺 喜欢
10141,2,9,手机 价格 降得 太快 点 送 400 块 京豆
10142,3,17,东西 正品 国行 激活 双 11 价格 浮动 太大 保价 保 最低 时才 588 感觉 亏了 一个亿
10143,2,10,晕 买来 不到 月 降价 1111 元 找 说理 ？
10144,2,23,买 完 一周 降价 降价 00 元 保价 反 50 自认倒霉 朋友 记得 保价 不到 一周 摄像头 进灰 苹果 防灰 防尘 防水 恭维
10145,5,17,早上 下午 送货 速度 太快 两天 中到 ； 感觉 太大 两个 手 操作 有点累 整体 希望 耐用
10146,1,21,不想 说 账号密码 搞 两天 商家 官网 踢皮球 想 退货 换货 不行 买回来 三天 掉 三百 不爽 购物 ！ 一万只 cccc
10147,3,5,凑合 拿到 手 外包装 泥
10148,1,5,手机 两处 磕碰 不想 倒腾
10149,5,10,运行 速度 电池 续航 挺不错 ！ ！ ！ ！ ！
10150,5,3,说 一点 毛病
10151,3,30,发票 n 快递 小哥 电话 说 一声 快递 扔 保安 室 hellip hellip 本来 提过 验证 提取 电话 hellip hellip 打个 信息 说 保安 室 hellip hellip 有空 hellip hellip
10152,2,27,最多 星 前天 晚上 昨天中午 昨天晚上 安装 电话卡 发现 电话 听筒 声音 太小 视频 音乐 外音 还行 买 手机 我接 打电话 点声 合格 手机 ？ 希望 说法
10153,2,9,没用 十几天 死机 做工 完美 缝隙 降价 建议 入手
10154,5,4,不错 呦 超 喜欢
10155,3,17,闪光灯 夜晚 外面 拍照 闪光灯 工作 光线 太暗 地方 摩拜 单车 扫码 手动 打开 手电筒 开启 ！
10156,3,55,中评 ！ n 惊艳 发现 太行 通话 声音 时大时 一个月 手机 发烫 手机 有时候 卡拉 动 难过 价格 华为 真的 苹果 店里 修理 老板 问 钱 买 说 5499 一笑 说 一句 ： 8P 红色 五千八 进价 不到 京东 买 笑 诡异 浮想联翩 不知 看法 zwj ♀ zwj ♀ zwj ♀ zwj ♀ zwj ♀
10157,2,11,电池 续航 时间 包装 太 差劲 手机 体验 中 后续 评论
10158,1,15,满意 购物 体验 问 价格 波动 买 一周 涨价 吐血 价格 波动 每次 舒服 喜欢
10159,1,18,AppleiPhone8Plus A864 64GB 金色 联通 电信 4G 手机 刚用 时 自动关机 现象 打不开 拿到 专修 店 说 主板
10160,3,10,买 第二天 按钮 失灵 home 键 重启 更新 系统 我草
10161,2,15,刚买 到手 拆开 降价 申请 价格 保护 下单 ！ 京东 营销 策略 真 恶心 ！
10162,5,39,手机 老爸 买 还好 狠 狠心 买 128G 老头 喜欢 孙子 拍照 动力 ！ 担心 照片 放不下 ！ 字体 调 很大 担心 看不清 ！ 斗地主 更爽 ！ 查 菜谱 做饭 动力 ！ n 手机 买 值 ！ 小米 ！
10163,1,10,差评 手机 拍照 时 闪光灯 失灵 特别 低温 条件 特别
10164,5,10,手机 京东 购买 京东 京东 品质 希望 京东 带来 实惠
10165,5,7,电话 不错 帮 朋友 买 原装 正品
10166,3,5,刚买 完 降 100 难受
10167,3,8,买 几天 掉价 谱 6299 减到 5688 坑
10168,5,7,早上 下单 下午 包装 完好 一段时间 ！
10169,3,8,瑕疵 好像 拆过 机 客服 服务 挺 热情
10170,5,7,第一次 购买 iphone 新机 挺好用 习惯 物超所值
10171,3,23,指纹 失效 状况 反复 录入 指纹 第二天 一点 月 号 到货 手机 激活 时间 29 号 牛 掰 怀疑 水分 太重 不靠 谱
10172,1,23,感觉 手机 换 屏 失灵 手机 会卡顿 玩 王者 不行 特别 卡 游戏 行 卡 音量 无线网 连上 没法用 长 记性 买手机 店里
10173,5,19,包装 完好 发货 试机 外观 应是 新 机器 底壳 一点 瑕疵 影响 孩子 买 电话卡 开机 激活 如意 便宜
10174,3,29,无线网络 连接 缺陷 断掉 两 留白 太 ～ plus 买 套 偏大 单手 不好 握 系统 速度 流畅 京 D 很坑 买 降价 说 秒杀 产品 支持 补 差价
10175,5,7,国行 正品 发货 速度 值得 信赖 ！
10176,5,83,原装 未 拆封 机 号 抢 双 11 17 号 晚 提示 货 入手 抢到 中途 过货 下手 慢 点 抢到 银色 使终 钟情 灰色 退 抢 抢 退 意外 套餐 评论 说 不值 评论 说 京东 拆机 退货 交给 家 客户 多虑 只不过 多贴 京东 贴条 反正 原封未动 汽泡 灰尘 完美 贴合 正品 手机 般 太小 屏长 点 色彩 清晰 拍照 效果 7plus 官网 说 号 第二批 出贷 管它 反正 正品 未 拆封 未 收到 货 玩机 app 未 全屏 化 不爽
10177,3,4,不好 触屏 不灵敏 很重
10178,1,6,半个 月 强迫症 很难 接受 还好
10179,1,9,字 挺 电池 每次 7% 关机 说 旧 手机
10180,5,17,手机 超 漂亮 好看 流畅 软件 反应速度 很快 小八拿着 舒服 玻璃 盖板 金属 冰凉 滑 滑 圆润
10181,2,21,收到 手机 第一 时间 感叹 京东 物流 迟到 不说 包裹 外包装 简陋 不行 手机 盒子 几处 碰凹 京东 失望 影响 心情
10182,5,70,帮 同事 买 6SP 本次 消费 算 顺利 同事 拿到 手机 挺 满意 手机 每次 京东 消费 京东 感觉 越来越少 京东 自营 物流 客服 做 评价 挂 京东 自营 第三方 发货 真的 不行 物流 慢 踢踏 糊涂 显示 配送 中 一整天 送 不到 打电话 催 嘴上 说 客气 帮忙 催 估计 挂 完 电话 干嘛 干嘛 搞不懂 京东 平台 感觉 砸 招牌 帮 买买 选择 平台 消费 每次 消费 窝心
10183,5,5,京东 质量 特别 买 东西
10184,2,11,一买 降价 一百块 不让 申请 价格 保护 plus 会员 何用 ？
10185,5,3,挺 确实 新机
10186,2,4,话 说 粉红色 ？
10187,1,8,一个月 坏 申请 返修 中 ！ ！ ！
10188,3,15,电池 续航 电源 键 特别 烫 还好 玩 王者 体验 不好 操控 时 人物 到处跑
10189,3,6,星期 镜头 有颗 灰尘 感觉 毛病
10190,2,3,懒得 说 ！
10191,5,20,京东 商城 值得 信 物流 超快 收到 手机 网上 查询 真假 果粉 手机 查洵 � 激话 官方 机 完美 购物
10192,5,5,电池 一充 玩游戏 不行 够用
10193,3,7,玩游戏 接个 电话 卡屏 hellip hellip 鬼
10194,1,22,买回来 几天 问 客服 说 发票 客服 却说 机子 发给 开 发票 ！ 说 再开 第二张 买 吸尘器 能开 两张 发票 ？
10195,2,13,收到 货 盒子 脏 封条 好像 开过 包装 简单 袋子 装着 机子 没什么
10196,1,3,服务态度 太 差
10197,3,1,送
10198,3,22,录制 视频 噪音 ？ 这是 情况 ？ 解决 ？ 这是 通病 ？ ？ ？ n 有人 情况 ？ n 最新 系统 ！
10199,3,2,边缘 缝隙
10200,3,8,东西 帮别人 抢 质量 像是 第二次 包装 ！
10201,2,7,边框 缝隙 灰尘 建议 收到 货时 先
10202,3,9,收到 货到 死机 两次 6SP 降价 400 元 伤心
10203,1,4,激活 完 手机 瑕疵
10204,1,6,发票 下载 手机 磕破 一颗 星
10205,3,12,电子 发票 习惯 纸盒 连点 填充物 手机 盒子 咣当 咣当 京东 太省
10206,3,15,没买 不错 买 拿到 手后 发现 细节 做 更好 点 电池 力 充满 晚上 ！
10207,2,27,刚买 8p 6sp 要慢 过好 几次 打电话 线路 声音 听 不到 说话 还会 卡顿 情况 ！ 忍受 一点 抢红包 太慢 每次 收到 没收 感觉 错过 好几个 亿
10208,5,2,信赖 京东
10209,3,3,屏幕 缝隙 很大
10210,5,10,挺 快递 包装 简单 手机 会发 烫 有时候 慢 挺
10211,2,2,一个月 电池
10212,1,5,新 机器 坑 太 伤心
10213,1,27,差评 京东 差评 购买 注明 手机 产品 天价 保 刚买 几天 降价 找 差价 ！ 差评 京东 买 网站 买 找 差价 ！ 服务 太 差 ！
10214,3,10,买 一波三折 心累 退货 两次 快递 小哥 把件 弄 丢
10215,5,5,京东 买 东西 价格便宜 方便快捷
10216,1,8,一句 话 京东 客服 服务 受不了 不想 解释
10217,2,10,愉快 体验 激活 发现 一侧 缝隙 很大 塞 一张 纸
10218,2,14,手机 几天 第一次 水果 手机 感觉 后盖 缝隙 太大 不想 退换 盒子 折角 碰撞
10219,5,28,拿到 产品 惊喜 正品 京东 从来不 卖 赝品 真的 外观 一点 瑕疵 手机 握 手里 手感 买 iPhone6splus 性价比 高 3499 入手 期 免息 超 实惠 便宜 媳妇
10220,2,8,昨天 拿到 充电 充不进 回来 找人 手机 理想
10221,5,136,发错 区域 隔 两天 收到 ！ 包装 封条 扭曲 ！ 感觉 撕开 问 客服 客服 专业 退换货 打电话 问 ！ 答是 正品 行货 ！ 开 箱 ！ n 第一次 iPhone WiFi 速度 甩 三星 几条 街 ！ CPU 真快 抢红包 第一名 ！ n 总体 不错 ！ 教抢 不到 朋友 ！ 先 预约 到货 通知 ！ 货 下单 ！ n 发热 程度 三星 高温 电池 甩 三星 几条 街 我用 GALAXYS6 充 ！ 出门 安全感 ！ iPhone 摆脱 多充 恶梦 n 没用过 iPhone 感觉 声音 真 外放 给力 真 幸运 买到 黄屏 电流 声 版本 n ： 整体 不错 ！ 电池 给力 ！ 显示 清晰 ！ 声音 外放 给力 ！ 系统 清新 ！ 拍照 GALAXYS6 不相上下 n 唯一 点 如能 乍 边框 完美 之间 审美观 ！ n 感受 ！ 努力 工作 买 iPhone 钱 赚 回来 ！
10222,3,19,手机 外观 挺 颜值 高 ！ 手机 品质 不敢相信 采用 几天 手机电池 发烫 手机 内部 异响 静音 键 松动
10223,3,3,掉 漆 做工
10224,1,3,打电话 声音 很小
10225,3,18,说 第一次 京东 买 手机 还好 Qq 收 消息 有时候 提示 反正 小毛病 买 买 喜好 勉强 接受
10226,1,10,手机 倒 开 发票 空白 申请 售后 没人管 京东 ？
10227,2,23,摄像头 毛线 摄像头 脚边 掉 漆 手工 刚用 手机 拍照 死机 重启 没事 耗电 特快 嫌 麻烦 不想 换 希望 售后服务 令 失望
10228,5,6,宝贝 到手 完美 描述 开心 ！
10229,3,3,外包装 破损 手机
10230,3,5,一份 价钱 一分货 声音 清晰
10231,1,12,电池 耐用 刚买 一周 卡 死机 两次 怀疑 正品 ？ 客服 专业
10232,5,2,挺 ？
10233,5,9,送货 速度 杠杠 东西 正品 买 电子产品 京东 买
10234,5,6,apple 品质 不用 说 反正 买
10235,5,15,手感 电池 续航 给力 上网 情况 待机 天 百分之 20 电量 剩余 不错 面容 解锁
10236,5,3,绿皮 车 发现
10237,2,6,苹果 手机 样 媳妇 买 喜欢
10238,5,10,买 第三个 手机 真的 喜欢 不错 不错 不错 不错 不错
10239,5,77,第一次 京东 买 贵 电子产品 怀着 试一试 心态 买下来 部手机 晚上 11.00 钱 付款 第二天 上午 11.20 送货到 家 送货 速度 说 ⊙ o n 包装 完好 破损 地方 n 第三 手机 序号 查询 检验 正品 n 第四 京东 自营 值得 信赖 评论 说 翻新 机是 真的 水军 至少 买 货真价实 正品 n 第五 购买 时 犹豫 京东 质量 官网 相差太多 价格 不用 担心 试一试 京东 做 很大 砸 招牌 n 物美价廉 radic n 值得 购买 radic
10240,3,83,买 几天 依然 评论 写 第一部 iPhone 京东 自营 货 发现 失望 日期 提前 一个半月 不说 苹果 确认 回 日期 机身 顶部 有摩痕 ！ 摩擦 掉 漆 那种 ！ 售后 小姐 问 前 ？ 我能 说 你家 买 多年 手机 信任 压根 没去 想 京东 买 商品 ？ 转 主管 送 一百 券买个 手机 壳 ？ ？ 失望 老妈 同意 换 新机 收到 货 着急 想 玩 新手机 告诉 照片 拍 老妈 好几年 新机 看着 新 够 长 记性 其他人 提个醒 太 放心
10241,1,6,情况 小米 好用 小米 发布 买
10242,3,6,手机 不错 买来 没多久 降价 醉
10243,1,1,不怎么样
10244,3,13,屏幕 效果 没多大 区别 当机 屏幕 间 卡 那点 没用 专业 手机 正品
10245,3,5,买 两天 降 50 坑
10246,1,21,包装 不好 海绵垫 千元 机 包装 玩 几天 电量 充 一百只 百分之八十 再也不会 京东 买 东西 新闻报道 京东 卖 假货 京东
10247,2,5,手机 摄像头 7P 为啥 ？
10248,3,3,几天 暂时 不好
10249,5,46,到手 ID 信息 填写 完整 苹果 商店 里 下载 软件 技术支持 电话 技术支持 服务 下载 软件 第一 感觉不好 必填 选项 标记 标记 还好 麻烦 技术支持 小时 电话 解决 别家 手机 送 钢化 膜 透明 手机 壳 买 手机 送 冲着 苹果 手机 技术支持 服务 好评 ！
10250,5,10,总体 不错 买 牌子 系统 两次 卡 打电话 页面 打电话
10251,5,16,好看 64g 够用 黑色 颜色 更好 官网 查询 正品 第一次 这家 买 东西 满意 客服 物流
10252,5,5,老婆 买 终于 手机 ！
10253,3,8,收到 货 检查 机子 收到 左下角 脏 ！
10254,1,36,京东 买 东西 买 手机 刚买 几天 降价 200 价格 保护 天 办法 愿赌服输 不好 买 完 东西 降价 哒 京东 无爱 电器 京东 买 奉劝 京东 买 东西 记得 天天 关注 价格 ！ ！ ！
10255,1,6,耗电 特别 发烫 ！ ！ ！
10256,1,54,京东 包装 太 垃圾 块 手机 袋子 包 防护 措施 手机 收到 打开 爆屏 ！ ！ ！ 广州 寄过来 韶关 四百多 公里 京东 尼龙袋 子装 ！ ！ ！ ！ 一家 店 纸盒 出不起 ？ 赚 一点 包装 手机 到手 ！ 不知 有没有 ！ ！ ！ ！ 时 追评 ！ ！ ！ 京东 购物 下次
10257,3,19,电话 封膜 ？ 5788 买 听说 京东 星期 之内 便宜 补 差价 ？ 双十 一再 降价 能补 差价 ？
10258,5,9,拆 外 包 看着 完好无损 京东 防 撕 标志
10259,3,18,刚刚 打开 马 商城 卡住 卡 一分 多钟 锁 屏 锁 后台 运行 qq 微信 网易 云 音乐
10260,1,25,第一 手机 充电 插口 纸屑 （ 怀疑 手 样机 ） ； 买 不到 天 降价 200 元 ； 第三 第一次 发布 评论 失败 ？ ？
10261,3,3,手机 发热 比较严重
10262,3,27,买 手机 郁闷 买 第一个 原由 死机 黑屏 返厂 检测 办理 退货 买 第二个 到手 发现 拍照 时 闪光灯 不亮 晚上 没用 8P 失望 晓得 苹果 京东
10263,1,10,差评 差评 差评 客服 不理 人买 好好 说 退货 不理
10264,3,8,手机 收到 货 外地 没法 验货 回去 评价
10265,3,13,买来 静音 键 物理 按键 无效 维修 返厂 半个 月 之久 太 麻烦
10266,5,38,正品 百度 教程 一步 一步 查 手机 全新 系统 版本 倒 反正 女朋友 喜欢 手机 不卡 说 淘汰 说 实在 吹毛求疵 系统 配置 日常 压力 纠结 久 7p 8p 之间 抉择 同等 价位 128G 容量 吸引 64G 确实
10267,1,26,打开 盒子 一眼 没什么 输入 idea 发现 屏幕 左下角 包装纸 卡 出不来 包装纸 卡 我发 感觉 苹果 手机 有人 换 屏幕 听筒 铝合金 掉 两块 新手机
10268,3,3,买 跌 抢购
10269,1,9,商品 不怎么样 充满 电 一会 怀疑 翻新 机 不敢相信
10270,3,10,手机 ！ 物流 京东 当日 ？ JB 两天 到货 几次
10271,5,28,双十 一抢 本来 现货 一等 星期 货 发货 收货 速度 不错 手机 习惯 交互 体验 流畅 操作 指纹 切换 软件 打开 后台 指纹 ！ 后期 摔 摔 健康
10272,5,6,包装 精美 喜欢 性能 几天 评价
10273,5,74,收到 一段时间 京东 买 发货 很快 n 挺快 收到 包装 还好 磕碰 手机 n 实体店 感受 金色 好看 重 压手 n 小屏 手机 女生 手 一段时间 习惯 n 容量 64G 够用 系统 占 6G 随便 装装 软件 n 16G 新手机 流畅 电池 耐用 手机 n 拍照 不错 双 摄像头 平常 随便 拍拍 n 一款 成熟 手机 颠覆性 n 安心 希望 手机 一如既往 好用 撑个 两三 n 年 京东 售后 维修服务 跟上 n 特别 麻烦
10274,5,23,总体 感觉 太 变化 拍照 效果 感觉 更好 玻璃 材质 重量 重了 手感 更好 不禁 摔 妈妈 买 总体 很棒 黑红 配色 漂亮
